Transaction_ID,Date,Time,Customer_ID,Product_ID,Amount,Payment_Type,Country,Merchant_ID,Status
TX17834,2024-03-28,16:13:04,C4774,P41,201.79,,USA,M42,Refunded
TX17835,2023-07-31,19:50:35,C6710,P46,,PayPal,UK,M13,Completed
TX17836,2023-06-21,12:10:34,C2242,P46,206.13,Credit Card,UK,M45,Completed
TX17837,2024-01-20,16:42:14,C3551,P75,174.41,,UK,M33,Cancelled
TX17838,2024-02-13,02:09:35,C7427,P21,347.77,PayPal,USA,M38,Pending
TX17839,2023-09-13,19:23:31,C5155,P76,148.57,Credit Card,Canada,M38,Pending
TX17840,2023-10-11,02:34:48,C4584,P13,232.21,Credit Card,UK,M34,Completed
TX17841,2024-02-24,09:27:08,C9288,P12,217.87,PayPal,UK,M29,Refunded
TX17842,2023-05-12,14:52:46,C8485,P61,458.0,PayPal,USA,M19,Completed
TX17843,2023-11-23,00:42:07,C9819,P36,250.4,PayPal,UK,M33,Cancelled
TX17844,2024-02-15,04:01:20,C4968,P63,164.17,Credit Card,Canada,M17,Chargeback
TX17845,2023-09-18,20:59:35,C4901,P50,147.02,Credit Card,UK,M8,Pending
TX17846,2023-12-26,18:23:18,C9614,P7,202.27,PayPal,Canada,M29,Completed
TX17847,2023-06-11,12:41:57,C7974,P59,50.47,PayPal,UK,M47,Completed
TX17848,2023-09-09,04:43:12,C3267,P13,378.85,PayPal,USA,M15,Pending
TX17849,2024-02-07,21:32:03,C7469,P68,304.53,PayPal,USA,M37,Refunded
TX17850,2023-06-26,20:16:08,C6782,P41,291.67,Debit Card,USA,M43,Cancelled
TX17851,2024-02-04,11:26:45,C6775,P10,113.98,,UK,M6,Completed
TX17852,2024-02-25,14:16:34,C4857,P51,170.52,PayPal,Canada,M7,Cancelled
TX17853,2024-01-18,20:09:30,C2671,P82,298.41,Debit Card,USA,M8,Completed
TX17854,2024-01-29,00:33:15,C6995,P82,173.5,Credit Card,UK,M12,Cancelled
TX17855,2023-07-01,23:08:00,C1451,P25,196.53,PayPal,UK,M17,Cancelled
TX17856,2023-09-26,14:19:41,C2939,P24,72.6,Credit Card,,M29,Pending
TX17857,2023-12-25,12:50:11,C4352,P83,433.0,PayPal,USA,M9,Completed
TX17858,2024-01-02,10:40:04,C5209,P67,350.29,Debit Card,USA,M28,Completed
TX17859,2023-07-11,13:52:46,C4611,P62,247.94,PayPal,USA,M10,Cancelled
TX17860,2023-07-30,22:33:24,C3980,P56,380.37,Credit Card,USA,M48,Pending
TX17861,2023-08-23,04:00:21,C8048,P29,,Debit Card,USA,M25,Chargeback
TX17862,2024-04-20,09:32:48,C9541,P91,,PayPal,USA,M13,Chargeback
TX17863,2024-01-16,15:06:40,C3097,P68,274.05,PayPal,UK,M28,Completed
TX17864,2024-01-14,02:37:29,C5973,P46,308.84,Debit Card,USA,M32,Cancelled
TX17865,2024-03-19,20:58:55,C9275,P22,60.22,,Australia,M21,Refunded
TX17866,2023-11-26,18:11:03,C1413,P39,293.07,Debit Card,USA,M20,Cancelled
TX17867,2023-12-02,17:06:48,C7412,P10,240.83,PayPal,USA,M40,Pending
TX17868,2023-10-26,14:26:50,C4759,P23,93.16,Credit Card,USA,M9,Refunded
TX17869,2023-06-24,20:34:03,C5891,P59,327.62,,USA,M35,Chargeback
TX17870,2023-11-23,03:04:17,C3353,P9,,PayPal,Canada,M24,Completed
TX17871,2023-11-23,07:18:57,C1871,P88,386.17,PayPal,USA,M50,Completed
TX17872,2024-01-27,03:40:42,C9568,P93,159.04,Credit Card,Australia,M24,Cancelled
TX17873,2023-06-09,11:22:48,C7568,P64,76.36,Debit Card,,M47,Pending
TX17874,2023-10-30,23:16:19,C3052,P8,,PayPal,UK,M9,Completed
TX17875,2023-11-22,17:23:22,C1184,P37,282.45,Debit Card,UK,M4,Chargeback
TX17876,2023-12-08,22:55:59,C8077,P6,214.27,Credit Card,UK,M22,Completed
TX17877,2024-02-18,00:14:11,C4561,P24,301.0,Credit Card,USA,M35,Completed
TX17878,2023-06-24,20:48:07,C7475,P94,109.08,Debit Card,UK,M26,Completed
TX17879,2023-12-30,10:46:08,C8617,P62,437.38,Debit Card,USA,M32,Completed
TX17880,2024-02-15,16:30:59,C6870,P23,218.95,Debit Card,USA,M49,Cancelled
TX17881,2023-06-10,19:45:09,C3944,P48,113.28,PayPal,UK,M39,Completed
TX17882,2024-03-22,19:05:13,C6411,P1,231.18,,UK,M11,Completed
TX17883,2023-08-19,21:56:04,C1068,P43,46.53,,Canada,M19,Refunded
TX17884,2023-07-29,16:50:54,C8330,P22,236.4,Debit Card,USA,M28,Pending
TX17885,2024-02-22,07:07:30,C6064,P19,119.75,Debit Card,,M34,Completed
TX17886,2023-07-21,22:43:02,C7841,P95,398.66,Debit Card,USA,M20,Pending
TX17887,2023-05-26,13:19:44,C3864,P31,447.41,Debit Card,USA,M16,Pending
TX17888,2023-12-14,15:36:56,C5774,P5,467.95,Debit Card,USA,M7,Cancelled
TX17889,2024-01-17,11:36:24,C5655,P11,143.64,Credit Card,UK,M42,Pending
TX17890,2023-08-14,04:36:49,C6237,P5,277.14,PayPal,USA,M48,Cancelled
TX17891,2024-01-27,19:31:01,C1557,P60,97.56,Credit Card,UK,M24,Completed
TX17892,2024-03-27,17:01:54,C1507,P51,215.1,Credit Card,Canada,M40,Completed
TX17893,2023-09-23,13:39:33,C8937,P87,167.67,PayPal,UK,M6,Pending
TX17894,2023-07-19,14:11:02,C5453,P34,61.6,PayPal,UK,M7,Refunded
TX17895,2023-11-11,15:19:24,C8803,P54,179.2,Debit Card,Canada,M22,Cancelled
TX17896,2023-10-10,04:42:29,C4248,P36,8.77,Debit Card,Canada,M38,Refunded
TX17897,2024-01-05,02:15:04,C4475,P34,233.96,PayPal,UK,M45,Completed
TX17898,2024-03-12,15:58:48,C4412,P12,209.14,Debit Card,USA,M48,Cancelled
TX17899,2024-03-16,08:33:29,C4898,P96,252.88,PayPal,Canada,M47,Completed
TX17900,2024-03-01,01:17:52,C5167,P93,199.6,Credit Card,UK,M24,Cancelled
TX17901,2024-01-25,04:57:34,C4223,P74,,PayPal,USA,M16,Refunded
TX17902,2023-08-26,03:49:02,C1731,P83,221.66,Debit Card,USA,M42,Completed
TX17903,2024-02-02,16:01:02,C9195,P24,316.87,Credit Card,Canada,M46,Completed
TX17904,2024-03-25,10:17:12,C6965,P8,432.02,Credit Card,USA,M15,Completed
TX17905,2024-02-10,20:30:40,C4774,P55,,,Australia,M42,Cancelled
TX17906,2024-01-30,03:00:39,C7464,P48,264.01,Credit Card,USA,M24,Completed
TX17907,2023-05-22,15:45:06,C5004,P10,355.05,,,M37,Chargeback
TX17908,2024-03-29,19:14:09,C3765,P53,462.68,PayPal,USA,M27,Cancelled
TX17909,2023-12-19,00:48:34,C3690,P44,172.15,Debit Card,UK,M27,Refunded
TX17910,2023-05-08,14:46:45,C2168,P71,52.41,Credit Card,Canada,M16,Refunded
TX17911,2023-05-21,23:11:23,C3083,P73,296.9,,UK,M31,Pending
TX17912,2023-05-06,08:30:45,C2735,P21,155.04,Debit Card,UK,M47,Chargeback
TX17913,2023-08-13,08:46:24,C3452,P50,207.88,PayPal,USA,M8,Pending
TX17914,2023-06-16,23:47:26,C5956,P8,95.7,PayPal,USA,M9,Refunded
TX17915,2023-10-12,04:02:55,C8559,P56,372.31,Credit Card,USA,M43,Completed
TX17916,2024-04-12,05:39:37,C4376,P84,210.08,Credit Card,UK,M8,Cancelled
TX17917,2024-01-18,09:34:47,C3082,P21,67.34,Debit Card,USA,M49,Refunded
TX17918,2024-04-25,11:35:26,C1605,P12,1144.2,,USA,M8,Chargeback
TX17919,2023-05-29,10:58:24,C5023,P77,375.11,Credit Card,UK,M22,Chargeback
TX17920,2023-05-26,03:32:56,C6622,P33,96.5,Credit Card,,M38,Cancelled
TX17921,2023-09-02,08:31:06,C1406,P76,126.84,Credit Card,Canada,M22,Completed
TX17922,2023-06-23,11:08:09,C3111,P13,315.86,,USA,M23,Refunded
TX17923,2023-07-23,15:13:05,C8302,P90,451.9,Credit Card,USA,M38,Cancelled
TX17924,2024-03-03,19:43:20,C5946,P68,171.75,Credit Card,Australia,M34,Cancelled
TX17925,2024-03-31,20:08:03,C1743,P25,118.06,Debit Card,USA,M7,Refunded
TX17926,2024-04-09,20:22:13,C4220,P8,46.43,Debit Card,Canada,M40,Refunded
TX17927,2024-01-09,14:25:04,C8235,P98,58.07,,Canada,M21,Pending
TX17928,2023-06-30,18:58:14,C4445,P17,259.97,Credit Card,Canada,M16,Pending
TX17929,2024-03-12,01:32:28,C3937,P16,,Credit Card,USA,M18,Completed
TX17930,2023-11-01,12:28:40,C7812,P26,152.83,PayPal,Canada,M46,Pending
TX17931,2023-05-12,21:08:18,C1477,P84,254.04,,Canada,M29,Cancelled
TX17932,2023-12-23,23:39:10,C2751,P57,83.79,Credit Card,UK,M46,Cancelled
TX17933,2023-11-20,07:19:14,C5732,P71,249.19,Debit Card,USA,M27,Pending
TX17934,2023-11-02,08:48:56,C2457,P69,361.28,,USA,M10,Pending
TX17935,2023-11-16,18:31:46,C2187,P40,255.65,Credit Card,,M10,Refunded
TX17936,2023-07-08,13:23:03,C5303,P99,127.19,Credit Card,UK,M45,Refunded
TX17937,2023-09-13,13:53:48,C2731,P49,272.72,Debit Card,UK,M35,Completed
TX17938,2024-01-27,02:23:25,C2785,P61,335.4,PayPal,USA,M30,Pending
TX17939,2023-06-09,00:36:31,C1710,P7,153.43,,UK,M31,Chargeback
TX17940,2024-02-22,06:41:30,C7623,P22,112.19,Debit Card,,M35,Refunded
TX17941,2023-10-23,20:40:36,C1590,P6,138.12,Credit Card,UK,M43,Refunded
TX17942,2024-04-11,05:34:10,C1412,P17,125.95,Credit Card,Australia,M12,Completed
TX17943,2024-01-09,22:27:15,C5549,P35,414.28,PayPal,USA,M11,Pending
TX17944,2023-10-13,18:21:29,C8821,P93,117.24,Debit Card,USA,M3,Refunded
TX17945,2024-03-05,01:26:17,C1614,P38,300.26,PayPal,USA,M32,Completed
TX17946,2023-06-05,21:42:10,C7886,P14,320.11,Debit Card,UK,M44,Pending
TX17947,2024-04-01,15:46:03,C7096,P79,55.36,Credit Card,Canada,M35,Completed
TX17948,2023-11-05,20:08:02,C1181,P82,48.51,Debit Card,Australia,M34,Refunded
TX17949,2024-05-02,14:48:49,C7249,P72,554.17,PayPal,USA,M20,Chargeback
TX17950,2024-01-17,17:10:16,C6886,P92,319.84,Debit Card,Australia,M39,Chargeback
TX17951,2024-04-07,17:52:46,C6856,P38,251.82,Debit Card,USA,M16,Cancelled
TX17952,2023-07-13,21:11:15,C6786,P32,256.53,Debit Card,UK,M31,Cancelled
TX17953,2023-08-04,16:00:25,C4651,P62,157.83,,USA,M19,Refunded
TX17954,2024-03-14,11:49:29,C2192,P48,277.93,PayPal,Canada,M29,Cancelled
TX17955,2023-06-18,21:57:49,C7913,P57,44.06,Debit Card,UK,M2,Refunded
TX17956,2024-01-12,04:51:35,C1498,P11,190.37,,UK,M27,Cancelled
TX17957,2023-05-20,16:28:54,C1778,P84,200.62,Debit Card,Canada,M30,Pending
TX17958,2023-07-24,00:42:49,C5750,P47,391.73,PayPal,USA,M41,Completed
TX17959,2023-08-28,21:34:13,C9275,P70,344.3,Credit Card,USA,M40,Completed
TX17960,2024-01-20,19:23:04,C6824,P23,153.72,Credit Card,Canada,M32,Chargeback
TX17961,2023-07-28,12:06:37,C6599,P33,186.7,Debit Card,USA,M35,Refunded
TX17962,2023-05-21,01:11:23,C1319,P51,1382.49,Credit Card,USA,M36,Chargeback
TX17963,2023-07-21,01:35:41,C7905,P84,134.16,Credit Card,UK,M31,Completed
TX17964,2023-12-26,21:18:12,C6963,P93,256.15,Credit Card,UK,M12,Pending
TX17965,2023-08-13,12:39:52,C3880,P72,407.78,Debit Card,USA,M50,Completed
TX17966,2023-09-04,18:54:33,C8251,P83,241.02,Debit Card,USA,M24,Pending
TX17967,2024-03-20,14:20:24,C7286,P68,244.91,PayPal,,M14,Pending
TX17968,2023-08-03,07:03:26,C2321,P30,149.55,PayPal,UK,M8,Pending
TX17969,2023-10-12,17:11:38,C3026,P39,238.33,Credit Card,Canada,M27,Cancelled
TX17970,2023-05-31,21:37:26,C4370,P11,29.43,Credit Card,Australia,M36,Refunded
TX17971,2023-07-27,18:11:43,C4202,P43,21.76,Credit Card,UK,M37,Refunded
TX17972,2024-04-15,18:22:02,C6433,P88,439.46,,USA,M48,Pending
TX17973,2024-04-06,10:03:44,C9378,P28,70.38,Credit Card,Australia,M31,Pending
TX17974,2023-07-29,07:25:21,C3010,P30,144.11,,UK,M38,Pending
TX17975,2024-02-27,08:53:17,C3592,P68,242.32,Debit Card,USA,M5,Completed
TX17976,2023-11-21,00:26:09,C6506,P86,782.97,Debit Card,Australia,M22,Chargeback
TX17977,2023-06-06,12:16:02,C5331,P32,121.27,Credit Card,Canada,M22,Completed
TX17978,2023-05-14,19:56:53,C5706,P60,132.34,Credit Card,Canada,M3,Pending
TX17979,2024-04-10,22:50:22,C2674,P59,225.68,Credit Card,Canada,M49,Completed
TX17980,2023-06-05,05:49:29,C5512,P23,227.87,Credit Card,USA,M25,Cancelled
TX17981,2023-09-25,16:42:58,C9358,P83,253.66,Credit Card,USA,M40,Refunded
TX17982,2023-08-16,05:24:26,C2278,P95,299.08,Debit Card,UK,M39,Completed
TX17983,2024-04-19,12:09:01,C3799,P78,290.29,Debit Card,USA,M21,Completed
TX17984,2024-02-06,02:58:09,C2695,P36,138.74,Debit Card,UK,M2,Completed
TX17985,2024-01-07,12:53:36,C8873,P26,210.9,Credit Card,Canada,M37,Cancelled
TX17986,2023-07-10,18:57:38,C1867,P87,131.25,Debit Card,Canada,M39,Completed
TX17987,2023-09-11,22:07:34,C3899,P56,37.91,PayPal,UK,M2,Refunded
TX17988,2023-12-02,22:17:25,C1135,P30,,Credit Card,Canada,M34,Refunded
TX17989,2023-05-07,04:07:56,C8558,P69,143.51,Debit Card,Canada,M46,Refunded
TX17990,2023-05-12,19:38:09,C7629,P62,44.02,PayPal,UK,M50,Refunded
TX17991,2024-02-25,03:27:10,C2577,P77,90.27,Debit Card,USA,M45,Refunded
TX17992,2023-11-07,23:55:43,C4404,P93,271.04,Credit Card,USA,M49,Cancelled
TX17993,2023-10-02,23:28:16,C4313,P76,,PayPal,USA,M45,Pending
TX17994,2023-07-31,07:09:17,C5635,P35,288.0,,USA,M33,Completed
TX17995,2023-05-04,04:11:06,C4787,P5,312.04,PayPal,USA,M50,Pending
TX17996,2023-06-29,00:10:38,C3283,P82,300.69,Credit Card,USA,M43,Pending
TX17997,2023-05-18,21:13:21,C8925,P31,226.23,Credit Card,UK,M45,Chargeback
TX17998,2023-07-04,08:29:29,C2652,P48,123.87,Credit Card,Australia,M48,Pending
TX17999,2024-01-01,09:50:23,C8068,P12,483.86,,USA,M9,Completed
TX18000,2023-07-22,16:39:53,C9496,P68,298.92,PayPal,Canada,M13,Completed
TX18001,2024-03-13,11:03:06,C6325,P33,396.42,Credit Card,UK,M31,Chargeback
TX18002,2024-03-24,23:14:21,C6852,P57,342.82,Credit Card,USA,M18,Pending
TX18003,2024-02-11,19:19:47,C9608,P57,,Credit Card,Australia,M29,Chargeback
TX18004,2023-10-21,10:45:34,C3090,P43,121.53,Debit Card,,M39,Pending
TX18005,2023-08-30,16:04:28,C9021,P6,220.04,Debit Card,USA,M18,Refunded
TX18006,2024-02-16,07:44:03,C5796,P2,135.44,Debit Card,,M41,Pending
TX18007,2024-03-26,07:39:12,C2327,P73,267.73,Credit Card,USA,M42,Pending
TX18008,2024-03-13,15:35:51,C3789,P77,174.24,PayPal,UK,M42,Pending
TX18009,2023-10-06,14:23:02,C8205,P18,142.37,Credit Card,USA,M12,Refunded
TX18010,2024-03-23,09:14:50,C2487,P9,224.44,PayPal,Canada,M14,Pending
TX18011,2023-08-30,19:30:05,C7901,P39,,PayPal,UK,M28,Pending
TX18012,2023-08-02,12:10:40,C9290,P7,309.57,Credit Card,UK,M40,Chargeback
TX18013,2024-03-23,11:34:58,C5852,P10,522.16,Credit Card,USA,M11,Chargeback
TX18014,2023-05-19,06:19:58,C1088,P25,134.83,Debit Card,UK,M22,Pending
TX18015,2023-12-10,01:24:03,C2826,P100,251.87,Credit Card,Canada,M7,Completed
TX18016,2024-04-14,06:47:36,C6418,P82,57.02,Credit Card,UK,M47,Cancelled
TX18017,2023-09-24,03:21:26,C8751,P59,184.58,Credit Card,,M36,Pending
TX18018,2023-07-21,18:50:08,C9631,P4,49.44,Credit Card,UK,M45,Refunded
TX18019,2023-07-29,14:15:52,C9258,P28,206.89,Credit Card,,M32,Completed
TX18020,2023-11-19,03:48:41,C9218,P84,276.23,Debit Card,UK,M29,Completed
TX18021,2024-03-02,23:58:09,C6364,P27,101.04,PayPal,Canada,M19,Completed
TX18022,2024-01-16,17:13:25,C8264,P27,181.68,PayPal,Canada,M34,Completed
TX18023,2023-12-01,12:16:19,C7864,P100,38.55,Credit Card,UK,M23,Refunded
TX18024,2024-01-04,00:14:51,C5114,P63,214.35,,USA,M48,Pending
TX18025,2023-09-11,16:34:15,C9772,P31,310.09,Credit Card,UK,M22,Chargeback
TX18026,2024-03-11,19:35:24,C8491,P91,302.14,Credit Card,Canada,M8,Chargeback
TX18027,2024-02-21,12:17:57,C7572,P62,,PayPal,USA,M30,Pending
TX18028,2023-07-30,16:50:35,C5916,P53,47.9,Credit Card,UK,M15,Refunded
TX18029,2023-09-25,10:29:22,C8954,P30,92.55,Credit Card,Canada,M48,Refunded
TX18030,2023-11-04,09:46:23,C4807,P6,346.95,Credit Card,USA,M31,Cancelled
TX18031,2023-06-28,13:11:16,C4354,P96,95.95,Credit Card,UK,M49,Refunded
TX18032,2023-05-05,10:05:40,C9058,P83,,Credit Card,USA,M5,Completed
TX18033,2023-10-19,11:33:35,C2678,P44,457.78,Credit Card,USA,M47,Chargeback
TX18034,2023-09-07,03:17:25,C5469,P53,131.0,Credit Card,Canada,M5,Refunded
TX18035,2023-07-01,04:17:24,C2689,P66,383.1,PayPal,USA,M19,Chargeback
TX18036,2023-12-27,06:42:16,C2660,P48,354.19,Debit Card,USA,M34,Cancelled
TX18037,2023-06-09,20:48:08,C3246,P29,207.97,PayPal,Canada,M19,Cancelled
TX18038,2023-12-25,21:51:10,C8981,P51,303.93,PayPal,USA,M10,Completed
TX18039,2023-06-01,21:14:48,C6686,P1,94.7,Credit Card,,M6,Completed
TX18040,2023-09-28,20:28:04,C1990,P19,,Debit Card,Australia,M27,Chargeback
TX18041,2023-12-31,18:11:26,C5366,P39,344.94,Credit Card,USA,M29,Completed
TX18042,2024-01-08,05:19:53,C5360,P82,372.97,Credit Card,USA,M46,Completed
TX18043,2023-10-01,02:56:46,C7928,P83,65.04,Credit Card,Canada,M50,Pending
TX18044,2023-09-12,01:08:43,C5368,P62,128.54,Credit Card,UK,M47,Refunded
TX18045,2023-06-24,08:38:34,C5607,P13,488.94,Debit Card,USA,M32,Completed
TX18046,2024-01-31,02:57:57,C2077,P23,50.2,PayPal,Canada,M50,Refunded
TX18047,2023-09-11,18:39:56,C7798,P91,201.56,Debit Card,USA,M40,Cancelled
TX18048,2023-10-16,15:03:40,C6783,P62,235.52,Debit Card,Canada,M20,Cancelled
TX18049,2023-05-24,17:51:35,C3087,P61,172.14,Debit Card,USA,M47,Refunded
TX18050,2023-11-05,13:50:36,C5745,P1,304.15,Credit Card,USA,M38,Cancelled
TX18051,2023-09-09,23:46:18,C4909,P78,271.85,Credit Card,USA,M6,Completed
TX18052,2023-08-26,07:47:22,C7976,P39,243.95,Credit Card,Australia,M13,Pending
TX18053,2023-12-21,13:37:49,C4513,P80,,Debit Card,UK,M32,Cancelled
TX18054,2023-05-09,23:13:48,C2360,P43,126.97,Credit Card,Canada,M43,Completed
TX18055,2024-04-07,13:24:42,C9697,P97,389.79,Credit Card,USA,M9,Pending
TX18056,2024-01-17,13:49:24,C2789,P43,757.79,Credit Card,USA,M3,Chargeback
TX18057,2024-04-04,01:23:39,C6650,P17,136.36,Credit Card,USA,M12,Refunded
TX18058,2023-12-06,18:46:54,C1236,P40,185.18,Debit Card,UK,M40,Cancelled
TX18059,2024-04-18,22:28:48,C7708,P9,148.56,Credit Card,UK,M2,Completed
TX18060,2023-10-18,03:06:10,C4150,P42,175.68,,UK,M1,Pending
TX18061,2024-04-15,07:22:14,C6183,P23,112.47,Debit Card,USA,M20,Refunded
TX18062,2024-01-11,12:07:31,C1949,P86,146.44,Debit Card,Australia,M30,Pending
TX18063,2023-11-13,13:33:10,C2730,P100,482.95,Debit Card,USA,M15,Pending
TX18064,2023-06-28,00:12:48,C6114,P60,603.2,PayPal,Australia,M18,Chargeback
TX18065,2023-07-07,06:57:00,C2286,P96,,Credit Card,USA,M35,Pending
TX18066,2024-05-01,20:59:27,C9117,P57,158.5,Debit Card,,M20,Completed
TX18067,2023-06-21,10:05:54,C8662,P73,462.62,Credit Card,USA,M34,Pending
TX18068,2023-12-30,03:16:15,C6761,P31,209.59,PayPal,UK,M42,Cancelled
TX18069,2023-12-07,06:19:54,C5527,P42,224.66,,UK,M26,Cancelled
TX18070,2024-04-27,01:38:27,C5447,P6,188.29,,UK,M23,Completed
TX18071,2023-06-08,05:16:54,C5512,P23,87.39,Debit Card,UK,M3,Completed
TX18072,2024-01-23,23:37:22,C9529,P48,164.92,,Canada,M1,Completed
TX18073,2023-05-05,13:47:02,C6689,P87,450.27,Debit Card,UK,M23,Chargeback
TX18074,2023-07-03,19:57:11,C3167,P56,286.28,,Canada,M46,Cancelled
TX18075,2023-07-03,02:59:38,C7481,P7,259.06,Credit Card,USA,M48,Refunded
TX18076,2024-04-11,03:43:30,C9550,P77,,PayPal,UK,M14,Cancelled
TX18077,2024-03-08,08:04:27,C1411,P32,81.29,,UK,M13,Cancelled
TX18078,2023-07-13,03:29:21,C9205,P21,401.82,PayPal,USA,M21,Completed
TX18079,2024-01-04,07:23:18,C7352,P68,45.72,,UK,M14,Refunded
TX18080,2023-05-30,11:40:19,C9020,P78,333.04,,USA,M10,Pending
TX18081,2023-10-27,00:24:49,C1365,P24,401.24,Credit Card,USA,M48,Completed
TX18082,2023-11-03,02:29:24,C3139,P65,794.44,Debit Card,USA,M50,Chargeback
TX18083,2024-04-02,07:14:42,C3668,P22,260.55,,USA,M34,Pending
TX18084,2023-06-17,08:21:33,C9434,P27,204.28,Debit Card,UK,M36,Cancelled
TX18085,2023-06-20,12:51:00,C8106,P48,320.3,PayPal,UK,M8,Chargeback
TX18086,2023-06-23,12:11:39,C1127,P5,80.08,PayPal,Australia,M28,Completed
TX18087,2024-03-06,14:36:26,C8546,P26,130.93,Credit Card,,M36,Pending
TX18088,2023-09-24,23:47:56,C1216,P8,287.37,PayPal,USA,M23,Pending
TX18089,2024-01-21,16:32:24,C9386,P26,72.66,PayPal,Canada,M50,Pending
TX18090,2023-09-28,14:49:16,C5208,P9,67.3,Credit Card,Canada,M2,Pending
TX18091,2023-10-13,07:28:49,C9221,P89,156.04,Debit Card,UK,M32,Chargeback
TX18092,2024-04-03,09:59:49,C3353,P65,221.35,Credit Card,UK,M47,Cancelled
TX18093,2024-03-13,19:27:05,C7636,P54,222.93,PayPal,Australia,M26,Refunded
TX18094,2023-05-31,12:16:26,C6525,P72,186.97,PayPal,UK,M43,Completed
TX18095,2024-03-26,23:31:17,C4955,P84,75.7,Debit Card,Australia,M18,Refunded
TX18096,2023-09-20,03:52:18,C5365,P43,415.68,Debit Card,USA,M35,Cancelled
TX18097,2024-05-03,00:07:51,C3799,P23,428.66,Debit Card,USA,M47,Completed
TX18098,2023-10-22,07:17:56,C1904,P55,79.76,Debit Card,UK,M48,Cancelled
TX18099,2023-10-25,10:46:13,C1767,P10,54.69,Credit Card,UK,M31,Refunded
TX18100,2023-08-24,09:40:21,C7739,P41,138.41,PayPal,Canada,M9,Completed
TX18101,2023-08-21,20:41:01,C3126,P64,134.45,Debit Card,Australia,M49,Completed
TX18102,2024-03-31,01:54:48,C3749,P2,399.47,PayPal,USA,M40,Cancelled
TX18103,2024-04-05,04:52:10,C3527,P58,,Debit Card,USA,M1,Refunded
TX18104,2023-08-24,01:50:04,C9774,P91,133.02,PayPal,Canada,M13,Cancelled
TX18105,2023-05-08,18:08:51,C3782,P70,303.36,Debit Card,UK,M23,Cancelled
TX18106,2024-03-05,05:16:44,C8325,P73,241.35,PayPal,USA,M9,Pending
TX18107,2023-07-12,03:16:18,C7412,P38,150.64,Credit Card,UK,M35,Chargeback
TX18108,2024-03-23,05:21:38,C8888,P33,63.74,Debit Card,Canada,M49,Refunded
TX18109,2024-02-14,02:32:09,C6123,P2,113.08,Debit Card,Canada,M20,Refunded
TX18110,2023-07-20,03:52:23,C8601,P51,38.96,PayPal,UK,M17,Refunded
TX18111,2023-08-13,17:56:31,C1602,P72,326.75,Debit Card,USA,M7,Pending
TX18112,2024-04-22,06:23:27,C4592,P98,190.18,Credit Card,Australia,M37,Completed
TX18113,2023-08-08,11:47:27,C1759,P64,172.09,,UK,M16,Cancelled
TX18114,2023-07-28,05:39:32,C5872,P15,86.19,PayPal,UK,M8,Pending
TX18115,2023-10-29,02:16:59,C9510,P63,352.7,Debit Card,USA,M17,Refunded
TX18116,2023-06-17,09:50:17,C7284,P80,291.69,Debit Card,Canada,M44,Completed
TX18117,2024-03-21,14:47:38,C3646,P8,469.49,Credit Card,USA,M44,Pending
TX18118,2024-04-18,14:48:08,C7551,P100,301.9,Debit Card,USA,M17,Cancelled
TX18119,2023-07-18,23:08:32,C1341,P42,86.68,Debit Card,UK,M24,Pending
TX18120,2024-04-22,21:56:42,C1602,P6,474.65,PayPal,USA,M5,Completed
TX18121,2024-02-23,04:30:09,C6453,P40,188.37,Debit Card,UK,M40,Pending
TX18122,2023-10-01,02:09:54,C7864,P27,301.6,Debit Card,USA,M37,Refunded
TX18123,2023-10-25,02:10:47,C3443,P27,73.97,Debit Card,UK,M15,Cancelled
TX18124,2023-05-12,21:59:21,C7063,P57,224.85,Debit Card,USA,M28,Pending
TX18125,2023-11-02,02:50:59,C9183,P89,487.28,Debit Card,USA,M48,Completed
TX18126,2023-08-23,00:27:02,C4949,P62,335.51,PayPal,USA,M18,Completed
TX18127,2024-04-26,14:37:44,C9850,P77,119.52,Credit Card,Australia,M22,Completed
TX18128,2024-03-01,02:39:01,C3677,P70,245.12,Credit Card,Canada,M25,Chargeback
TX18129,2023-11-06,14:12:06,C1387,P40,273.78,PayPal,USA,M25,Completed
TX18130,2023-08-09,06:16:33,C2583,P36,481.06,,Canada,M1,Chargeback
TX18131,2023-07-14,08:37:25,C1878,P53,409.22,Credit Card,UK,M6,Chargeback
TX18132,2024-02-12,14:41:27,C7504,P19,67.23,Debit Card,Australia,M46,Refunded
TX18133,2023-09-07,17:51:42,C1886,P86,259.86,Credit Card,USA,M29,Refunded
TX18134,2023-10-21,14:26:18,C4012,P63,13.04,Credit Card,UK,M12,Refunded
TX18135,2024-04-25,05:13:52,C2658,P11,328.99,PayPal,USA,M7,Pending
TX18136,2023-12-17,20:47:44,C4653,P74,449.75,Debit Card,USA,M17,Pending
TX18137,2024-05-02,16:03:11,C1397,P21,,Debit Card,Australia,M43,Refunded
TX18138,2023-05-19,11:45:40,C1280,P26,186.03,PayPal,UK,M16,Completed
TX18139,2024-02-29,04:48:33,C2933,P34,407.19,Credit Card,USA,M49,Completed
TX18140,2023-11-15,03:19:37,C1109,P3,427.8,PayPal,USA,M37,Pending
TX18141,2024-04-17,20:11:30,C8103,P52,117.51,PayPal,Canada,M45,Completed
TX18142,2024-02-04,13:21:18,C4289,P82,229.9,Debit Card,UK,M13,Refunded
TX18143,2023-07-17,17:12:22,C6003,P73,702.67,PayPal,USA,M31,Chargeback
